geo_index,rp_lat,rp_lon,b,label
17599,52.018840333611024,4.366553844205002,338.1539852717355,Zeer Slecht
17600,52.0184283842424,4.368013835115965,337.03004758645363,Slecht
17601,52.018840333611024,4.366553844205002,338.1539852717355,Slecht
17602,52.015155598517566,4.366312583338966,10.191574730133311,Matig
17603,52.01658455667938,4.364821355123486,10.84331652644289,Matig
17604,52.01658455667938,4.364821355123486,10.84331652644289,Matig
17605,52.01658455667938,4.364821355123486,10.84331652644289,Matig
17606,52.01658455667938,4.364821355123486,10.84331652644289,Redelijk
17607,52.018840333611024,4.366553844205002,338.1539852717355,Redelijk
17608,52.01776265506987,4.364401546467173,102.99639436038478,Slecht
17609,52.018840333611024,4.366553844205002,338.1539852717355,Slecht
17610,52.020467271010396,4.365477730842784,145.93443028099432,Redelijk
17612,52.018840333611024,4.366553844205002,338.1539852717355,Matig
17613,52.01643129315136,4.364387477524184,350.35116634105486,Goed
17614,52.020500548526755,4.365819797829798,332.4453187043341,Zeer Slecht
17615,52.01562275507055,4.364726188191668,10.905372489297804,Goed
17616,52.01562275507055,4.364726188191668,10.905372489297804,Goed
17617,52.01643129315136,4.364387477524184,350.35116634105486,Goed
17618,52.01643129315136,4.364387477524184,350.35116634105486,Goed
17619,52.01643129315136,4.364387477524184,350.35116634105486,Goed
17620,52.01643129315136,4.364387477524184,350.35116634105486,Goed
17621,52.01540215220644,4.3651446757509085,336.4760886320815,Goed
17622,52.01540215220644,4.3651446757509085,336.4760886320815,Goed
17623,52.01540215220644,4.3651446757509085,336.4760886320815,Goed
17624,52.015155598517566,4.366312583338966,10.191574730133311,Matig
17625,52.01658455667938,4.364821355123486,10.84331652644289,Matig
17626,52.01665018292227,4.365751261457838,35.56973280166295,Matig
17628,52.018840333611024,4.366553844205002,338.1539852717355,Redelijk
17629,52.018840333611024,4.366553844205002,338.1539852717355,Redelijk
17630,52.020500548526755,4.365819797829798,332.4453187043341,Redelijk
17631,52.020500548526755,4.365819797829798,332.4453187043341,Redelijk
17632,52.018233316467246,4.366676825598927,11.337196304465806,Redelijk
17633,52.020500548526755,4.365819797829798,332.4453187043341,Redelijk
17634,52.01665018292227,4.365751261457838,35.56973280166295,Redelijk
17635,52.01665018292227,4.365751261457838,35.56973280166295,Redelijk
17636,52.01665018292227,4.365751261457838,35.56973280166295,Redelijk
17637,52.018840333611024,4.366553844205002,338.1539852717355,Matig
17638,52.018840333611024,4.366553844205002,338.1539852717355,Matig
17639,52.018840333611024,4.366553844205002,338.1539852717355,Matig
17640,52.01776265506987,4.364401546467173,102.99639436038478,Matig
17641,52.018840333611024,4.366553844205002,338.1539852717355,Redelijk
17642,52.018840333611024,4.366553844205002,338.1539852717355,Redelijk
17643,52.018840333611024,4.366553844205002,338.1539852717355,Matig
17644,52.018840333611024,4.366553844205002,338.1539852717355,Redelijk
17645,52.0061729669011,4.366271209661061,150.5932665609763,Matig
17646,52.00693299725345,4.3653616907766235,336.8486663385335,Matig
17647,52.00564782694367,4.3645426277204615,151.67235751080432,Matig
17648,52.003743086262155,4.366948131911022,33.0707330069539,Matig
17649,52.003743086262155,4.366948131911022,33.0707330069539,Matig
17650,52.003743086262155,4.366948131911022,33.0707330069539,Matig
17651,52.0061729669011,4.366271209661061,150.5932665609763,Matig
17652,52.0061729669011,4.366271209661061,150.5932665609763,Matig
17653,52.0061729669011,4.366271209661061,150.5932665609763,Matig
17654,52.00693299725345,4.3653616907766235,336.8486663385335,Matig
17655,52.005853983733566,4.3645808701079005,13.775684204779225,Matig
17656,52.00564782694367,4.3645426277204615,151.67235751080432,Matig
17657,52.00564782694367,4.3645426277204615,151.67235751080432,Matig
17658,52.00564782694367,4.3645426277204615,151.67235751080432,Matig
17659,52.00564782694367,4.3645426277204615,151.67235751080432,Matig
17660,52.003743086262155,4.366948131911022,33.0707330069539,Matig
17661,52.0061729669011,4.366271209661061,150.5932665609763,Matig
17662,52.0061729669011,4.366271209661061,150.5932665609763,Matig
17663,52.0061729669011,4.366271209661061,150.5932665609763,Matig
17665,52.00714340947809,4.365328976297826,338.77731191422595,Matig
17666,52.00486564761612,4.365135201970325,188.1378902066488,Redelijk
17667,52.00486564761612,4.365135201970325,188.1378902066488,Redelijk
17668,52.00486564761612,4.365135201970325,188.1378902066488,Redelijk
17669,52.00911746299602,4.364598909972325,192.00778202831438,Redelijk
17670,52.00911746299602,4.364598909972325,192.00778202831438,Redelijk
17671,52.00911746299602,4.364598909972325,192.00778202831438,Matig
17672,52.01282555418379,4.3654825043396634,338.9950441718146,Redelijk
17673,52.01282555418379,4.3654825043396634,338.9950441718146,Matig
17674,52.01282555418379,4.3654825043396634,338.9950441718146,Matig
17675,52.01282555418379,4.3654825043396634,338.9950441718146,Redelijk
17676,52.01282555418379,4.3654825043396634,338.9950441718146,Redelijk
17677,52.02038154339596,4.364559137984351,336.84550905305304,Redelijk
17678,52.01776265506987,4.364401546467173,102.99639436038478,Redelijk
17679,52.015449017814156,4.364364907229805,13.016708960723804,Goed
17680,52.00693299725345,4.3653616907766235,336.8486663385335,Matig
17681,52.00693299725345,4.3653616907766235,336.8486663385335,Matig
17682,52.00693299725345,4.3653616907766235,336.8486663385335,Matig
17683,52.00693299725345,4.3653616907766235,336.8486663385335,Matig
17684,52.00693299725345,4.3653616907766235,336.8486663385335,Matig
17685,52.00693299725345,4.3653616907766235,336.8486663385335,Matig
17686,52.00693299725345,4.3653616907766235,336.8486663385335,Matig
17687,52.00693299725345,4.3653616907766235,336.8486663385335,Matig
17688,52.00693299725345,4.3653616907766235,336.8486663385335,Matig
17689,52.00693299725345,4.3653616907766235,336.8486663385335,Slecht
17690,52.00693299725345,4.3653616907766235,336.8486663385335,Slecht
17691,52.00693299725345,4.3653616907766235,336.8486663385335,Matig
17692,52.00688504860083,4.365787524246914,8.91422618648204,Redelijk
17695,52.006527173975975,4.36566752530482,189.4799182567231,Redelijk
17696,52.00688504860083,4.365787524246914,8.91422618648204,Matig
17697,52.00688504860083,4.365787524246914,8.91422618648204,Matig
17698,52.00688504860083,4.365787524246914,8.91422618648204,Matig
17699,52.00688504860083,4.365787524246914,8.91422618648204,Matig
17700,52.00688504860083,4.365787524246914,8.91422618648204,Matig
17701,52.00688504860083,4.365787524246914,8.91422618648204,Matig
17702,52.00688504860083,4.365787524246914,8.91422618648204,Redelijk
17703,52.00688504860083,4.365787524246914,8.91422618648204,Matig
17704,52.00688504860083,4.365787524246914,8.91422618648204,Redelijk
17705,52.00688504860083,4.365787524246914,8.91422618648204,Redelijk
17706,52.00693299725345,4.3653616907766235,336.8486663385335,Slecht
17707,52.00693299725345,4.3653616907766235,336.8486663385335,Slecht
17708,51.981864294162605,4.366339497304328,316.3118518673469,Matig
17709,52.003743086262155,4.366948131911022,33.0707330069539,Matig
17710,52.003743086262155,4.366948131911022,33.0707330069539,Matig
17711,52.003743086262155,4.366948131911022,33.0707330069539,Matig
17713,52.00572844380439,4.36629455303875,328.70280025724867,Matig
17714,52.00919927726709,4.368006555669334,336.95114084824297,Matig
17716,52.01119572619866,4.366357114098196,209.57201825934686,Dood
17717,52.01119572619866,4.366357114098196,209.57201825934686,Dood
17718,52.01119572619866,4.366357114098196,209.57201825934686,Dood
17719,52.0109198002232,4.366341807613295,157.97856883063594,Matig
17720,52.0109198002232,4.366341807613295,157.97856883063594,Matig
17721,52.0109198002232,4.366341807613295,157.97856883063594,Redelijk
17722,52.01071346946015,4.367749401286579,340.8617250932714,Redelijk
17723,52.0109198002232,4.366341807613295,157.97856883063594,Slecht
17724,52.0109198002232,4.366341807613295,157.97856883063594,Matig
17725,52.0109198002232,4.366341807613295,157.97856883063594,Redelijk
17726,52.0109198002232,4.366341807613295,157.97856883063594,Matig
17727,52.0109198002232,4.366341807613295,157.97856883063594,Goed
17728,52.0109198002232,4.366341807613295,157.97856883063594,Matig
17729,52.01119572619866,4.366357114098196,209.57201825934686,Dood
17730,52.01119572619866,4.366357114098196,209.57201825934686,Dood
17731,52.01119572619866,4.366357114098196,209.57201825934686,Redelijk
17732,52.01119572619866,4.366357114098196,209.57201825934686,Dood
17733,52.0109198002232,4.366341807613295,157.97856883063594,Matig
17734,52.0109198002232,4.366341807613295,157.97856883063594,Redelijk
17735,52.01119572619866,4.366357114098196,209.57201825934686,Matig
17736,52.01119572619866,4.366357114098196,209.57201825934686,Dood
17737,52.01119572619866,4.366357114098196,209.57201825934686,Dood
17738,52.01109366299825,4.367707386822446,45.35377432415328,Redelijk
17739,52.01109366299825,4.367707386822446,45.35377432415328,Matig
17740,52.0124267604453,4.366150860350375,340.0203479315604,Matig
17741,52.01124716008289,4.368587915228945,351.9750908993491,Matig
17742,52.01124716008289,4.368587915228945,351.9750908993491,Redelijk
17743,52.01282555418379,4.3654825043396634,338.9950441718146,Redelijk
17744,52.01282555418379,4.3654825043396634,338.9950441718146,Redelijk
17745,52.00919927726709,4.368006555669334,336.95114084824297,Matig
17746,52.00919927726709,4.368006555669334,336.95114084824297,Matig
17747,52.00919927726709,4.368006555669334,336.95114084824297,Matig
17751,52.0109198002232,4.366341807613295,157.97856883063594,Redelijk
17752,52.0109198002232,4.366341807613295,157.97856883063594,Slecht
17757,52.01071346946015,4.367749401286579,340.8617250932714,Matig
17758,52.01071346946015,4.367749401286579,340.8617250932714,Redelijk
17760,52.01124106303013,4.365475636104717,340.0862281304012,Matig
17761,52.01124106303013,4.365475636104717,340.0862281304012,Slecht
17762,52.01277927317384,4.366328018037751,202.3345988459033,Redelijk
17763,52.0112620349502,4.3686520014321495,183.88359583165538,Redelijk
17764,52.01124716008289,4.368587915228945,351.9750908993491,Matig
17765,52.01124716008289,4.368587915228945,351.9750908993491,Matig
17766,52.01124716008289,4.368587915228945,351.9750908993491,Redelijk
17767,52.01071346946015,4.367749401286579,340.8617250932714,Redelijk
17768,52.01071346946015,4.367749401286579,340.8617250932714,Matig
17769,52.01071346946015,4.367749401286579,340.8617250932714,Matig
17770,52.01071346946015,4.367749401286579,340.8617250932714,Matig
17773,52.01124716008289,4.368587915228945,351.9750908993491,Redelijk
17774,52.01071346946015,4.367749401286579,340.8617250932714,Redelijk
